position,true_level,spring_rank,z_dev,layer,n_records
中央|党委|机构编制委员会|委员,副国,0.9851864236229361,-0.779467880806801,5,3
省级|人大|人大常委会|副主任委员,副部,0.9844583423096797,1.8678260320773923,5,3
省级|人大|人大常委会|副书记,副部,0.9780244189049002,1.853316101030728,5,5
中央|政府_国务院|外交部|部长,正部,0.9644488848736845,-0.1946967119293665,5,3
省级|党委|党委常委会/政治局 |书记,正部,0.9435479616902981,-0.23270765823669687,4,71
中央|行业协会_人民团体|作家协会|副主席,副部,0.8965502510779062,1.6695736964544057,4,3
中央|政府_国务院|发展改革/计划委员会|主任,正部,0.8960770397054877,-0.31903947482163975,4,4
省级|政协|政协常委会|党组书记,正部,0.8956894146345733,-0.31974441955678967,4,7
省级|政府_国务院|政府/国务院（综合）|市长,正部,0.8873838080428614,-0.33484920528502554,4,11
中央|政府_国务院|供销合作社|党组书记,正部,0.886750748102394,-0.3360005040671558,4,3
省级|人大|人大常委会|党组书记,副部,0.8759349983893487,1.623081707631796,4,12
省级|党委|党委常委会/政治局 |省委书记,正部,0.8697476051332725,-0.3669228489217059,4,28
中央|政府_国务院|体育局|副局长,副部,0.8468080466575802,1.5573939406755506,4,3
中央|党委|直属机关工作委员会|副书记,正部,0.8362113784749825,-0.4279126769629851,4,5
中央|党委|纪律检查委员会|纪委副书记,正部,0.8235103215998986,-0.4510111394896984,4,9
中央|政府_国务院|发展改革/计划委员会|副主任,副部,0.8097559727742327,1.4738332571921386,4,16
中央|学校|国家行政学院|副院长,副部,0.7999251550838367,1.4516625725498544,4,3
省级|行业协会_人民团体|科学技术协会|主席,副部,0.798089015788036,1.447521669263013,4,4
中央|政府_国务院|中国银行业监督管理委员会|主席,正部,0.7953568049461645,-0.5022118352914152,4,3
中央|政府_国务院|民政部/厅/局|副部长,副部,0.7950737173430585,1.4407214993248323,4,3
中央|学校|北京大学|院长,副国,0.7933791780094238,-1.2231200123210333,4,3
中央|政府_国务院|质量监督检验检疫局|副局长,副部,0.7770895554917497,1.4001632066661571,4,3
省级|政府_国务院|政府/国务院（综合）|主席,正部,0.761190085072198,-0.564348294204352,4,15
中央|党委|防范和处理邪教问题领导小组（610）办公室|主任,副部,0.7381707727161828,1.312392678643692,4,3
中央|政府_国务院|海关|署长,正部,0.7379257938693196,-0.606657321228269,4,3
省级|政府_国务院|政府/国务院（综合）|特邀咨询,副部,0.7280997334671957,1.2896802408545658,4,5
中央|政府_国务院|质量监督检验检疫局|局长,正部,0.7273409856720217,-0.6259071205089385,4,3
省级|其他|不详|待职,副部,0.7247399433619406,1.2821031654541495,4,4
中央|政府_国务院|工业和信息化（信息产业）部/厅/局|部长,正部,0.7234808068287152,-0.6329273391596747,4,4
中央|党委|财经领导小组办公室|副秘书长,正部,0.7145295447872697,-0.6492063301810226,4,3
中央|人大|人大常委会|副秘书长,正部,0.6961588871287805,-0.6826156717570075,4,3
中央|政府_国务院|广播电影电视部 /厅/局|局长,正部,0.6904093101228744,-0.6930719975826091,4,5
中央|政府_国务院|国家税务局|局长,正部,0.6848159549839238,-0.7032442143789217,4,3
中央|党委|对外宣传办公室/政府新闻办/网宣办)|主任,正部,0.6683709595262392,-0.7331514980850887,4,4
中央|行业协会_人民团体|科学技术协会|副主席,副部,0.6682966344497677,1.1548109257372725,4,4
中央|政府_国务院|文化部/厅/局|部长,正部,0.6638152036999242,-0.7414367105890518,4,3
省级|党委|宣传部（党委）|宣传部长,副部,0.6628587070276584,1.1425471875844435,4,4
中央|政府_国务院|国家电力监管委员会|主席,正部,0.650447414783903,-0.7657477088294788,4,4
中央|政府_国务院|商务部/厅/局|副部长,副部,0.6489709389482684,1.1112271757430958,4,4
中央|政府_国务院|国土资源部/厅/局|部长,正部,0.6399976489004678,-0.7847519167505507,4,4
省级|人大|人大办公厅|主任,副部,0.6337031242715978,1.0767948512881333,4,3
省级|人大|人大常委会|副主任,副部,0.6308255812824171,1.0703053506009153,4,322
中央|政府_国务院|安全生产监督管理局（煤矿安全检察局）|局长,正部,0.6300500052694175,-0.8028429524730718,4,7
省级|政协|政协常委会|常务副主席,副部,0.6282017241519101,1.06438796805768,4,5
中央|党委|国家机关工作委员会|书记,副国,0.6193154412650191,-1.6257312253593126,4,3
中央|学校|甘肃省委党校|校长,副部,0.6183827043564367,1.0422438902975506,4,3
中央|政府_国务院|新闻出版署/版权局|副署长,副部,0.6177796954032074,1.0408839707303734,4,3
中央|学校|北京市委党校|校长,副部,0.6145301988133415,1.033555631785539,4,6
中央|党委|纪律检查委员会|组长,副部,0.5978094459015092,0.9958466078299892,4,17
中央|政府_国务院|政府/国务院（综合）|副秘书长,正部,0.5927777153975498,-0.8706272793489753,4,10
中央|政府_国务院|人力资源和社会保障部/厅/局|副部长,副部,0.5906258483879098,0.9796459946066661,4,3
中央|学校|辽宁省委党校|校长,副部,0.5850945880384649,0.9671717699039017,4,4
中央|政府_国务院|卫生部/厅/局|副部长,副部,0.5835293620680189,0.9636418365374663,4,3
中央|党委|党史研究室|主任,正部,0.5821104466559796,-0.8900270434562368,4,3
省级|政府_国务院|政府/国务院（综合）|省长,正部,0.5699207262848522,-0.9121955765139819,4,87
省级|人大|人大常委会|党组副书记,副部,0.5667874156407219,0.9258850164816705,4,11
中央|政府_国务院|农业部/厅/局|部长,正部,0.5623660829611882,-0.9259346414934216,4,3
省级|政协|政协常委会|副主席,副部,0.5312819790388713,0.845812344728714,4,255
中央|政府_国务院|劳动和社会保障部/厅/局|副部长,副部,0.5167549120049124,0.813050571280116,4,5
中央|党委|社会治安综合治理委员会|副主任,正部,0.5164299911619304,-1.0094751771735917,4,3
中央|政府_国务院|安全生产监督管理局（煤矿安全检察局）|副局长,副部,0.510157442238677,0.7981718067428483,4,4
省级|行业协会_人民团体|社会科学界联合会|主席,副部,0.5052248276759232,0.7870476616944067,4,4
省级|行业协会_人民团体|总工会|主席,副部,0.48858305013215575,0.7495167447931238,4,61
省级|行业协会_人民团体|对外友好协会|会长,副部,0.4867666909171614,0.7454204499963963,4,3
中央|行业协会_人民团体|文学艺术界联合会|副主席,副部,0.4620405012677623,0.6896573822245584,4,4
省级|党委|党委常委会/政治局 |省委副书记,副部,0.45676377207929875,0.6777571820108519,4,30
中央|学校|浙江省委党校|校长,副部,0.45389173859070525,0.6712801064752236,4,3
中央|政府_国务院|铁道部/厅/局|部长,正部,0.45323362336157125,-1.1244056863286687,4,4
省级|政府_国务院|政府/国务院（综合）|党组副书记,副部,0.4440473867665733,0.6490788993453485,4,4
中央|中央企业|中国石油天然气集团公司|总经理,正部,0.44341583334735196,-1.1422605669869434,4,3
中央|政府_国务院|工业和信息化（信息产业）部/厅/局|党组成员,副部,0.4398046101857254,0.639510492673181,4,4
省级|政协|政协常委会|党组副书记,副部,0.43786629097574215,0.6351391509095551,4,11
中央|学校|重庆市委党校|校长,副部,0.437259469816731,0.6337706339688082,4,3
中央|学校|科学院|院长,副国,0.4189477355476816,-2.0891837891234153,4,4
中央|党委|机构编制委员会|主任,副部,0.41801164506004274,0.5903624998573015,4,4
中央|政府_国务院|工商行政管理局|局长,正部,0.40589845683341386,-1.2104906146145402,4,3
中央|中央企业|中国石油化工集团公司|董事长,正部,0.3924022272678741,-1.2350351982612047,4,3
中央|学校|云南省委党校|校长,副部,0.3865591976946968,0.5194302220218214,4,4
中央|行业协会_人民团体|总工会|副主席,副部,0.38265622660940835,0.5106281524661609,4,14
中央|党委|政法委|副秘书长,副部,0.3764709377980046,0.496678947834582,4,4
副省级市|政协|政协常委会|主席,副部,0.34342485600476347,0.42215266923043054,3,11
省级|党委|纪律检查委员会|纪委书记,副部,0.3376976433053165,0.4092365283113725,3,93
中央|政府_国务院|国土资源部/厅/局|副部长,副部,0.33535069627426023,0.4039436397504824,3,3
省级|政协|政协常委会|政协副主席,副部,0.3311742151447134,0.39452474409462135,3,6
省级|行业协会_人民团体|残疾人联合会|主席,副部,0.3248620154038938,0.38028932703571944,3,6
中央|党委|组织部 （党委）|副部长,副部,0.32371772433312607,0.3777086956713765,3,13
中央|学校|广东省委党校|校长,副部,0.30603352935634437,0.3378268951609352,3,3
省级|党委|党委常委会/政治局 |党委副书记,副部,0.30496101611307563,0.33540813879294623,3,4
省级|行业协会_人民团体|红十字会会|会长,副部,0.30030289687826994,0.3249030418789911,3,4
省级|党委|党委常委会/政治局 |常务副书记,副部,0.27652611922999826,0.27128110974159386,3,6
省级|党委|组织部 （党委）|组织部长,副部,0.2743046920401861,0.2662712963942021,3,7
省级|党委|社会治安综合治理委员会|主任,副部,0.27335424233825734,0.2641278205132079,3,3
省级|政府_国务院|政府/国务院（综合）|常务副省长,副部,0.26572906420863923,0.24693134459664612,3,50
省级|政协|政协常委会|党组成员,副部,0.26465486923342163,0.24450879554834654,3,9
中央|行业协会_人民团体|妇女联合会|副主席,副部,0.26112424294215447,0.2365464464784506,3,5
省级|政协|政协常委会|常委,副部,0.25062370009410584,0.21286538236062955,3,3
省级|政府_国务院|政府/国务院（综合）|常务副市长,副部,0.242541899916631,0.19463912197012362,3,9
省级|政府_国务院|国有资产监督管理委员会|党委书记,副部,0.2356641633657151,0.17912829337729635,3,5
中央|党委|宣传部（党委）|副部长,副部,0.2338240956989174,0.17497853073843778,3,23
地级市|党委|党委常委会/政治局 |书记（副部级）,副部,0.2330252666710624,0.17317699326541786,3,5
省级|地方企业|社科联|主席,副部,0.2315493850763338,0.1698485513761897,3,9
省级|政协|政协常委会|副书记,副部,0.23027761373221917,0.16698042358708376,3,7
中央|政府_国务院|海关|副署长,副部,0.22685096081859923,0.1592525576537495,3,6
中央|政府_国务院|国务院振兴东北地区等老工业基地领导小组|成员,副部,0.22594257142129479,0.15720393713261965,3,3
省级|政府_国务院|政府/国务院（综合）|常务副主席,副部,0.22210752723714092,0.14855505787620085,3,18
中央|政府_国务院|国有资产监督管理委员会|副主任,副部,0.22181616234558432,0.147897965116476,3,7
中央|行业协会_人民团体|总工会|书记,副部,0.21676781043274362,0.13651280655207645,3,4
中央|政府_国务院|教育部/厅/局|副部长,副部,0.2128519758942148,0.12768172704280026,3,5
省级|政府_国务院|公安部/厅/局|书记,副部,0.20954551738417082,0.12022492627427449,3,4
中央|政府_国务院|住房和城乡建设(建设)部/厅/局|副部长,副部,0.2028642592468611,0.10515720028839866,3,3
中央|学校|福建省委党校|校长,副部,0.20186765845037247,0.10290964340462243,3,3
中央|学校|西藏自治区委党校|校长,副部,0.19514547757147568,0.08774962751703161,3,3
省级|政协|政协常委会|书记,正部,0.1833440396334846,-1.6152336935886757,3,3
中央|政府_国务院|工业和信息化（信息产业）部/厅/局|副部长,副部,0.18264686476268568,0.05956247037745773,3,11
副省级市|人大|人大常委会|主任,副部,0.18130487383568103,0.05653598178083845,3,20
省级|人大|人大常委会|党组成员,副部,0.17267564070577646,0.037075138089802895,3,10
中央|政府_国务院|中国银行业监督管理委员会|副主席,副部,0.1712888708550458,0.033947663041413674,3,4
省级|人大|人大常委会|秘书长,正厅,0.1667335492321217,2.4749507705107145,3,21
中央|中央企业|上海宝钢集团公司|董事长,副部,0.1639344262295056,0.017361751508206905,3,4
中央|政府_国务院|外交部|副部长,副部,0.15970231066385865,0.007817387801073557,3,8
省级|法院_检察院|人民法院|院长,副部,0.1547387654528155,-0.0033765127520068625,3,15
中央|政府_国务院|外交部|特命全权大使,副部,0.15209743872748427,-0.0093332931245861,3,3
中央|学校|青海省委党校|校长,副部,0.14837013085916156,-0.017739202980285786,3,3
中央|政府_国务院|公安部/厅/局|副部长,副部,0.14110134948714248,-0.03413192478715841,3,7
省级|党委|统战部（党委）|部长,副部,0.1400737744227524,-0.03644933554751902,3,94
省级|政府_国务院|政府/国务院（综合）|常务副省长（常委）,副部,0.1319979477344442,-0.054662124388790846,3,3
中央|政府_国务院|人事部/厅/局|副部长,副部,0.1292130444300364,-0.06094270194253787,3,6
省级|党委|政法委|政法委书记,副部,0.12211059173552466,-0.07696031551608559,3,124
中央|政府_国务院|国家公务员局|副局长,副部,0.11245366935701548,-0.09873882747833093,3,4
省级|人大|人大常委会|副秘书长,正厅,0.1065058602546257,2.3000636911459686,3,4
省级|党委|党委常委会/政治局 |副书记,副部,0.10038279548952539,-0.12596133798570763,3,216
中央|党委|人民日报社|社长,正部,0.08881248200667256,-1.7871511696625184,3,3
地级市|党委|经济技术开发区管委会|党工委书记,副部,0.08729034891604917,-0.15548772259764737,3,3
中央|政府_国务院|中国证券监督管理委员会|主席,正部,0.08158706117441245,-1.8002915023116146,3,3
副省级市|党委|党委常委会/政治局 |市委书记,副部,0.08055098954196445,-0.17068647982003202,3,18
省级|党委|统战部（党委）|统战部部长,副部,0.07223399010835421,-0.1894431669461463,3,6
中央|学校|四川省委党校|院长,副部,0.07105421941900039,-0.1921038127568632,3,4
省级|党委|财经领导小组办公室|主任,副部,0.07027857439494133,-0.19385306513487954,3,3
中央|政府_国务院|国务院三峡工程建设委员会|委员,副部,0.058080450544259074,-0.22136255271140134,3,3
省级|党委|直属机关工作委员会|副书记,正厅,0.04029398078266189,2.1077999264773783,3,3
中央|党委|组织部 （党委）|部务委员,副部,0.037952044802432805,-0.2667565931776317,3,3
省级|军队|武装警察部队|第一政委,副部,0.027038894964096793,-0.29136817800603415,3,3
省级|党委|直属机关工作委员会|书记,副部,0.026870813049401063,-0.2917472401799193,3,33
省级|党委|组织部 （党委）|部长,副部,0.026222173634605935,-0.29321006660645627,3,108
省级|党委|党委常委会/政治局 |省委常委,副部,0.022453479367568457,-0.3017093120140177,3,72
省级|党委|政法委|副书记,副部,0.01835050487419193,-0.31096243382471433,3,11
省级|政府_国务院|公安部/厅/局|党委书记,副部,0.007983295435063896,-0.3343428013927105,3,8
省级|党委|党委常委会/政治局 |市委常委,副部,0.004570668297299002,-0.342039036075915,3,7
省级|党委|农村工作领导小组（党委）|副组长,副部,-0.0005793525297438129,-0.35365348069826885,3,3
省级|党委|政法委|政法委副书记,副部,-0.0007008676721254891,-0.3539275244234046,3,21
中央|党委|对外宣传办公室/政府新闻办/网宣办)|副主任,副部,-0.0007177174009405899,-0.3539655243167637,3,3
中央|学校|同济大学|学员,副部,-0.0026358883607644082,-0.3582914272863394,3,3
中央|党委|纪律检查委员会|常委,副部,-0.006109449799077558,-0.366125082396196,3,6
省级|法院_检察院|人民法院|党组书记,正厅,-0.007225013952433754,1.9698159137307691,3,7
中央|学校|中央党校|副校长,副部,-0.007619232543146529,-0.3695299789318947,3,5
省级|党委|党委常委会/政治局 |常委,副部,-0.009532506335518456,-0.3738448376975561,3,432
省级|政府_国务院|国有资产监督管理委员会|书记,副部,-0.012857188819005006,-0.3813427375873197,3,10
省级|党委|宣传部（党委）|部长,副部,-0.013794723814302929,-0.3834570879268812,3,106
省级|政府_国务院|政府/国务院（综合）|副主席,副部,-0.017021348353517606,-0.39073384530057037,3,101
中央|党委|人民日报社|总编辑,正部,-0.020314081554890766,-1.9856114918141827,3,5
中央|政府_国务院|政府/国务院办公厅|副秘书长,正部,-0.02130142084484919,-1.987407091961049,3,7
中央|共青团|青年联合会|主席,副部,-0.027133207774927805,-0.4135383416750895,3,4
省级|政府_国务院|公安部/厅/局|厅长,副部,-0.031263201951053254,-0.4228523988915914,3,50
中央|政府_国务院|监察部/厅/局|副部长,副部,-0.03521924538257153,-0.4317741584149173,3,4
省级|政府_国务院|政府/国务院（综合）|副省长,副部,-0.03902942799399995,-0.4403669692845582,3,377
中央|政府_国务院|中央文化体制改革工作领导小组|成员,副部,-0.04623792157714592,-0.4566237286926782,3,3
省级|党委|党委常委会/政治局 |秘书长,副部,-0.050161004210227775,-0.46547115427037455,3,136
省级|政府_国务院|政府/国务院（综合）|政府副主席,副部,-0.06540202576914611,-0.49984305427408815,3,3
副省级市|党委|党委常委会/政治局 |书记,副部,-0.0688947682681634,-0.5077199669502397,3,61
中央|政府_国务院|新华通讯社|副社长,副部,-0.07772972700350636,-0.5276447677265006,3,7
中央|政府_国务院|工商行政管理局|副局长,副部,-0.07985713810689231,-0.5324425538479686,3,8
省级|党委|党委常委会/政治局 |党委常委,副部,-0.08367503529734586,-0.5410527628124681,3,7
省级|党委|企业工作委员会|书记,副部,-0.08836721888460387,-0.5516346824322802,3,9
省级|政府_国务院|政府/国务院（综合）|党组成员,副部,-0.08861182352410517,-0.5521863204033232,3,21
中央|政府_国务院|广播电影电视部 /厅/局|副局长,副部,-0.09046113370862503,-0.5563569269792957,3,3
省级|党委|党委办公厅 /室|办公厅主任,副部,-0.0958855148607714,-0.5685901152746371,3,4
省级|行业协会_人民团体|总工会|常务副主席,正厅,-0.09745284122788682,1.7078154707862159,3,3
省级|军队|济南军区|政委,副部,-0.09952235165522579,-0.57679199269772,3,4
省级|政府_国务院|政府/国务院（综合）|常委副省长,副部,-0.10282104582186578,-0.5842312831416232,3,12
中央|学校|上海市委党校|校长,副部,-0.10285759989379178,-0.5843137207197154,3,3
省级|党委|教育工作委员会|书记,副部,-0.11039729333675898,-0.601317409618028,3,17
副省级市|政府_国务院|政府/国务院（综合）|市长,副部,-0.11245510309348945,-0.6059582291924626,3,61
省级|党委|直属机关工作委员会|第一书记,副部,-0.11368618334299828,-0.6087345894954177,3,3
省级|政协|政协常委会|秘书长,正厅,-0.11394572004692566,1.659924019927855,3,6
地级市|军队|省级军区|党委第一书记,正厅,-0.11728241728013096,1.6502350339523555,3,4
省级|政府_国务院|政府/国务院（综合）|副市长,副部,-0.1213290300282525,-0.6259709119422916,3,64
省级|法院_检察院|人民检察院|检察长,副部,-0.12209834296645701,-0.627705884055631,3,10
中央|中央企业|中国石油天然气集团公司|副总经理,副部,-0.1387029669446829,-0.665153011387124,3,3
省级|政府_国务院|政府/国务院（综合）|副省长（常委）,副部,-0.14546995067864243,-0.6804140676969822,3,3
省级|军队|南京军区|政委,副部,-0.14570131485709087,-0.6809358454777779,3,3
省级|政府_国务院|国有资产监督管理委员会|主任,正厅,-0.15993143693471912,1.526392286342572,3,19
中央|政府_国务院|人民银行|副行长,副部,-0.16147385492313301,-0.7165064381613987,3,4
中央|中央企业|上海宝钢集团公司|党委常委,副部,-0.1639344262295108,-0.7220555747837621,3,3
中央|共青团|共青团委|常务书记,副部,-0.1645785052052781,-0.7235081164040192,3,5
省级|政府_国务院|公安部/厅/局|局长,副部,-0.17057435297604207,-0.7370300892729308,3,8
中央|政府_国务院|农业部/厅/局|副部长,副部,-0.17720564086582974,-0.7519851212150152,3,4
省级|党委|机构编制委员会|主任,正厅,-0.1867497629722261,1.4485181591134233,3,10
中央|政府_国务院|财政部/厅/局|副部长,副部,-0.19241059858454138,-0.7862756892224092,3,4
省级|政府_国务院|政府/国务院（综合）|秘书长,正厅,-0.2103967284175905,1.3798529190421318,2,58
省级|党委|直属机关工作委员会|第一副书记,正厅,-0.21138744252554753,1.3769761176943198,2,3
中央|政府_国务院|政府/国务院研究室|副主任,副部,-0.2148268465148322,-0.8368293236582556,2,3
中央|党委|金融工作办公室/委员会|副书记,副部,-0.22928884347390965,-0.8694443495874427,2,3
中央|党委|组织部 （党委）|局长,正厅,-0.2302281597025481,1.3222670950477098,2,13
省级|军队|新疆生产建设兵团|第一书记,正厅,-0.23039585039300967,1.3217801606228732,2,14
省级|党委|党委办公厅 /室|主任,副部,-0.2385834873306879,-0.8904058427511585,2,44
省级|军队|新疆生产建设兵团|党委第一书记,正厅,-0.24826121472041293,1.2699033338335517,2,5
地级市|人大|人大常委会|主任,正厅,-0.24851239393350683,1.2691739683254126,2,51
省级|政府_国务院|政府/国务院办公厅|党组书记,正厅,-0.2551555351592173,1.2498838446879914,2,14
